3EKTG13IZU4CTOC1DGMQ5JE3SLVLM4	#41-2 Their detention relates to Thursday's discovery of a lorry full of corpses in Austria. #41-3 The death toll was yesterday finalised at 71. #41-4 Today's hearing took place at the Palace of Justice in Kecskemet, pictured here from file. #41-5 The lorry had been abandoned since Wednesday on the hard shoulder of the "Eastern Motorway", near the Hungarian border. #41-6 Roadworkers became suspicious of dark liquid seeping from the vehicle, and responding police found the bodies. #41-7 Initial police estimates were that 20–50 were suffocated in the back of the lorry which was near Parndorf. #41-8 The arrested men are thought to include the vehicle's owner and at least two drivers. #41-9 Three are Bulgarian and one is from Afghanistan. #41-10 Criminal suspects in Hungary can generally be held for 72 hours before charge but prosecutors, citing the seriousness of the case, want the period extended. 
35JDMRECC4AYV86NLR1RFJ4MN2IEG2	#30-12 It was dubbed the "gag law"((es)) or the "gagging law". #30-13 The law prohibits "the unauthorized use of images of police officers that might jeopardize their or their family's safety or that of protected facilities or police operations". #30-14 Judge Joaquim Bosch, Judges for Democracy spokesperson, said: "It is not a law for citizens' security, but a law for the government to avoid citizens’ protests. #30-15 All opinion polls indicate that the Spanish society is not at all preoccupied by security but by the economic situation and political corruption." #30-16 Amnesty International condemned the law in a report: "With threats of fines or threats of being beaten, the government is trying to stigmatize and criminalize people who are just practicing their rights." #30-17 Virginia Álvarez, who wrote the report, noted, "instead of listening to their demands, instead of starting a dialogue, authorities are doing everything they can to impede people from protesting". 
3IYI9285WS1TPCCAX6GZM8WZUIMJCI	#38-4 Around fifteen shots were reported fired. #38-5 Parker and Ward were killed, while the interviewee, Vicki Gardner, was transported to hospital and underwent surgery for her injuries, later listed in stable condition. #38-6 The gunman, later identified as 41 year-old Vester Lee Flanagan II, fled the scene. #38-7 A brief police chase ensued several hours later when law enforcement attempted unsuccessfully to pull Flanagan over on Interstate 66 in Fauquier County. #38-8 Shortly after, Flanagan pulled off the road and shot himself. #38-9 He was pronounced dead at a Fairfax-area hospital around 1:30 PM local time (1730 UTC). #38-10 Flanagan, who reported under the alias "Bryce Williams", was fired by the station in 2013. #38-11 According to WDBJ president and general manager Jeffrey Marks, speaking to CBS News, Flanagan was "an unhappy man" and "difficult to work with". 
3PMR2DOWOO2IN9KAFP6N2016K4A454	#21-4 Cquote2.svg This is the first F1 race-related driver death since the 1994 San Marino Grand Prix, when Ayrton Senna was killed. #21-5 On October 5, 2014, at the late portion of the Japanese Grand Prix at Suzuka Circuit, Bianchi collided with a tractor crane that had been attending to the crashed car of Adrian Sutil. #21-6 Bianchi's helmet became wedged underneath the tractor, causing a diffuse axonal injury, and he fell into a coma. #21-7 After being treated at a Japanese medical centre, he was moved about two months after the accident to a hospital in Nice. #21-8 Placed in the intensive care unit, in December he began rehabilitation therapy. #21-9 Bianchi's father, Philippe, described his non-progress as a "daily torture". #21-10 Bianchi, the 2007 French Formula Renault and 2009 Formula 3 Euro Series champion, was the inaugural member of the Ferrari Driver Academy. 
3WYZV0QBFJEBARPT0AZ52XYWNV1BXR	#3-3 The 32-year-old artist has been charged on several occasions. #3-4 In the November 2015, Pavlensky set Russia's Federal Security Service's headquarters' door on fire in Moscow. #3-5 Pavlensky called this an artwork named "Threat" and was sentenced to a prison term for vandalism. #3-6 He was released seven months later, in June. #3-7 Anastasia Slonina, an actress working in a theatre in Moscow called Teatr.doc, known for liberal plays, filed rape charges on Pavlensky and his partner Oksana. #3-8 The theatre claims to have a CCTV video footage of Pavlensky and other men beating Slonina's boyfriend in the parking lot on October 31. #3-9 Pavlensky said he does not appear in the video. #3-10 Pavlensky and Oksana were detained in December at Sheremetyevo airport for questioning, which went on for seven hours. 
39I4RL8QGJIU3245GR7WRX4WPD14HL	#36-7 The following day, Indianapolis Motor Speedway president Doug Boles and Hulman & Company Mark Miles officially announced Wilson's death. #36-8 Karam was able to walk away from the accident, and was evaluated for a right foot injury; he was released from the hospital the same day. #36-9 Wilson's Andretti Autosport teammate Ryan Hunter-Reay won the race, though he did not celebrate upon finding out about Wilson's accident. #36-10 In Victory Lane, he stated, "My first thoughts are with Justin, for sure[...] He's a friend, a teammate, and it's a bit hard not knowing anything." #36-11 Wilson, a former Formula One and Champ Car driver, did not have a ride entering the 2015 season, and joined Andretti on a seven-race deal. #36-12 The contract had previously been for two races, but after acquiring sponsorship, the deal was increased by five events; earlier in August, Wilson recorded a best finish of second at Mid-Ohio Sports Car Course. 
388CL5C1RJOQ1ABQMJ6DDE67BZWHLR	#42-69 I don't own a car, so that means I'm excused right? #42-70 ;) Wikinews: This is the first evidence for self-medicating insects. #42-71 How widespread do you think this phenomenon could be in reality? #42-72 NB: It's not actually the first evidence for self-medication in insects. #42-73 Moths and fruit flies definitely do it, and there's evidence in honey bees and bumble-bees as well. #42-74 So it seems to be quite wide-spread in the insect world. #42-75 I have no doubt that as time goes on, there will be more and more cases documented. #42-76 Insects (and animals in general) seem to be quite good at taking care of themselves. #42-77 Wikinews: How might ants locate healing substances in the wild? #42-78 NB: Very good question. #42-79 This is something that's important to know. 
3MVY4USGB6OD1IH0CALZPCLH36JISZ	#16-2 The Obamas and Bidens, pictured together from file, have enjoyed an unusually close and warm relationship. #16-3 In a ceremony described by the press as highly emotional, Obama cited his choice of Biden as a running mate as one of the best of his career and described their few arguments as the sort that brothers would have and Biden himself as "a lion of American history." #16-4 This made only the fourth time in U.S. history that this modified form, the Medal of Freedom with distinction, has been awarded. #16-5 Biden joined Pope John Paul II, then-former President Ronald Reagan, and former General and Secretary of State Colin Powell. #16-6 Early during the ceremony, Obama noted comically "this also gives the Internet one last chance to talk about our 'bromance.'" 
3HO4MYYR12PDNBE3ZE7A7AD0FC96U9	#29-5 Martin, best known for spreading multiple conspiracy theories concerning the birth and religion of U.S. President Barack Obama, previously ran for the Democratic Party presidential nomination in 1988, and unsuccessfully sought the backing of the Republican Party in 2000 and 2012. #29-6 In 2012, he received a total of 19 votes in the New Hampshire Primary, the only primary ballot on which he appeared. #29-7 For 2016, Martin does not harbor high expectations of electoral success, though he hopes to receive an invitation to the debates. #29-8 In reference to the seventeen candidates invited to the two August 6 Fox News debates, Martin casts himself as the "eighteenth candidate," willing to participate in the second-tier debate. #29-9 Moreover, he declares himself as the "second-most exciting" candidate, reserving first place for Trump, whom Martin praises throughout his announcement. 
3KQC8JMJGCT9L6L1GD2DHSCQBD5H3D	#19-5 According to Agus Supriatna, chief of the Air Force, the pilot reported technical problems and requested return to base. #19-6 The aircraft was en route from Soewondo Air Force Base to Natuna. #19-7 The air force first said there were twelve crew members on board, but the total number of reported fatalities continued to change with later reports. #19-8 Police found even more dead bodies from the crash on the ground, raising the reported death toll as high as 142 people. #19-9 Some bodies have been identified by blood sampling, an official told newspaper Jakarta Globe. #19-10 There were some allegations that passengers on the aircraft were not limited to military families. #19-11 The military is not allowed to fly civilian passengers, according to the air force chief, unless they are related to military personnel, or under some special circumstances. 
308KJXFUJR7ZA0BHPMYCIJTKSHRTAU	#24-33 I could even make out the doors on the plane clearly", one resident was quoted as saying to the newspaper Haveeru Daily. #24-34 Some claim the plane appeared to be headed in the direction of Diego Garcia. #24-35 According to The Huffington Post, Haveeru reported the witnesses were interviewed by authorities who deemed their statements to be truthful, but Maldive military officials along with Malaysian officials say no such aircraft was in Maldive airspace at the time MH370 went missing. #24-36 "Based on the monitoring up to date, no indication of Flight MH370 has been observed on any military radars in the country [Maldives]. #24-37 Furthermore, the data of radars at Maldives airports have also been analysed and shows no indication of the said flight", said Malaysian Transport Minister Hishamuddin Hussein. 
3S8A4GJRD34D0Q3344HF3WFJTJI6VY	#30-3 She was located and fined within two days of posting the photograph. #30-4 The incident has now gained international attention. #30-5 The woman, who has not been named, saw the police vehicle parked in a reserved spot in Petrer and snapped a photo. #30-6 She posted the photo with the caption: "Park where you bloody well please and you won't even be fined. #30-7 Fernando Portillo, a local police spokesperson, told local media the vehicle was parked there because police were responding to an emergency. #30-8 After the story was reported on a local news website, it began to be reported internationally. #30-9 On July 1, the "Citizens' Security law" went into effect. #30-10 The law was written in response to violent protests. #30-11 Even before its enactment it saw widespread criticism. 
3QO7EE372OOR1UOHEW4D8P23QSEBQU	#10-7 It was agreed at a NATO summit in Warsaw last year. #10-8 Defence Minister Antoni Macierewicz was also at the ceremony. #10-9 "We have waited for you for a very long time," he told the troops. #10-10 "We waited for decades, sometimes feeling we had been left alone, sometimes almost losing hope, sometimes feeling that we were the only one who protected civilization from aggression that came from the east." #10-11 Hundreds of members of the public attended the ceremony, near the German border; the soldiers crossed in from Germany. #10-12 Part of Operation Atlantic Resolve, the deployment is set to include Abrams tanks, Bradley Fighting Vehicles, and Paladin artillery. #10-13 It is the largest deployment of US troops to Europe since the Cold War ended. 
3T8DUCXY0N7L5H1CXGKCMOI0MZ9T9F	#12-2 The unidentified man has been summonsed to appear at Maidstone Magistrates' Court on February 17. #12-3 As well as dangerous driving and causing serious injury by dangerous driving he also faces three counts of criminal damage covering the bridge and damaged vehicles. #12-4 The nonfatal accident left an elderly motorcyclist with broken ribs after he came off his bike avoiding the 170 tonnes of falling debris. #12-5 Two lorries were partially crushed by the collapse, which was triggered when a digger on the back of a lorry struck the concrete bridge. #12-6 Kent Police continue to investigate; Highways England have said they will await that probe's results before deciding if they will launch their own. #12-7 The August 27 collapse caused millions of pounds of damage, and closed a major route for more than 24 hours. 
3CMV9YRYP32MSG6GAJ9YPRMMOR0LJ0	#36-13 The accident led to discussions regarding the safety of the cars. #36-14 A suggestion had been the addition of a canopy over the car's cockpit. #36-15 The topic had been controversial: while some supported it for safety reasons, others opposed it because of history, possibly affecting the aerodynamics of the car, limiting one's peripheral vision and movement inside the car, and worry about escaping an upside-down or burning car. #36-16 Another had been to tether the nose cone to the car; Hunter-Reay mentioned renderings developed of a boomerang-like debris-deflector positioned in front of the driver. #36-17 A further question raised had been regarding Wilson's height: at 6 feet, 3.5 inches (1.92 m) tall, Wilson was the tallest IndyCar Series driver; however, driver Josef Newgarden refuted the statement, saying, "They make a regulation for how tall you can be inside the car sitting compared to the roll hoop [...] It's safe for any height for any driver that gets in the car." 
3XU80RHWHZH0RQGA1KNDX8VSK8F44Z	#18-12 As a result of his activity, since 1997 Adnan has been arrested reportedly around ten times, and has gone on several hunger strikes, one of which lasted 28 days, while another lasted 66 days and after his release he went on strike for another 12 days as a token of sympathy for the remaining Palestinian detainees in Israeli prisons. #19-1 C-130 Hercules crashes in Medan, Indonesia On Tuesday, an Indonesian Air Force C-130 Hercules crashed in the city of Medan, Indonesia. #19-2 All 122 people on board were killed as well as people on the ground in the city in North Sumatra, according to North Sumatra police Major A. Tarigan. #19-3 Officials said the plane exploded on impact into a big fireball. #19-4 The military said the plane took off at 12:08 pm local time (0508 UTC) and crashed five kilometers away a couple of minutes later. 
3C8QQOM6JP2QX5MAS1OYDQ7MBCBLIO	#35-19 That decision was the one challenged unsuccessfully in the High Court. #35-20 The case pits the two accused trying to defend a death penalty case against the possibility of jeopardising international relations; Thai police co-operated, but only in light of an agreement the report would be confidential. #35-21 Legal charity Reprieve, who assisted the two men, said in a statement "Concerns about the conduct of the Thai investigation and the safety of any convictions resulting have been raised from the very beginning[...] only the defence lawyers in Thailand are in a position to judge whether the information could be of assistance." #35-22 Mr Justice Green's judgement acknowledges he did not know "how the accused might structure their defences" or details about what evidence had been or would be involved. 
3BPP3MA3TCLEH0KOWIY7SB9UJJ4EL8	#35-12 Cameron and Chan-o-cha arranged for an observer team from the Metropolitan Police to conduct an inspection of the Thai probe, based on powers in the Police Act 1996. #35-13 A team was duly dispatched and prepared a report with the intent to use it for assisting the victims' families. #35-14 UK police were expressly forbidden, at a ministerial level, to provide any assistance to Thai authorities as the case involves the death penalty. #35-15 Due to established UK policy on foreign death penalty cases, the report was also not shared with Thailand. #35-16 It is this report that Lin and Phyo were seeking. #35-17 The Royal Courts of Justice complex in London, where the case was heard. #35-18 Using the Data Protection Act 1998 the defendants asked police for this report to assist their defence, and were denied. 
39I4RL8QGJIU3245GR7WRX4WPD1H4Y	#20-9 This means it must be a very young surface". #20-10 He put the age of the current surface at no more than 100 million years. #20-11 The images also did not show craters on its natural satellite, Charon. #20-12 NASA said mountains on the planet may be made of water-ice. #20-13 In February 2007 the space probe flew by Jupiter. #20-14 The future mission is to explore the Kuiper Belt. #21-1 Formula One driver Jules Bianchi dies aged 25 Bianchi at the Nürburgring's World Series by Renault race in 2012. #21-2 French Formula One (F1) driver Jules Bianchi died on Friday night at age 25, nine months after his serious accident at the 2014 Japanese Grand Prix. #21-3 News of his death was announced by his family the following morning: Cquote1.svg It is with deep sadness that the parents of Jules Bianchi, Philippe and Christine, his brother Tom and sister Mélanie, wish to make it known that Jules passed away last night at the Centre Hospitalier Universitaire (CHU) in Nice, (France) where he was admitted following the accident of 5th October 2014 at Suzuka Circuit during the Japanese Formula 1 Grand Prix. 
3L60IFZKF3JOFES0VYRFLMD0UINHHK	#35-4 The court has expedited the case. #35-5 Burmese nationals Zaw Lin and Wai Phyo, both 22, are currently on trial accused of murdering David Miller, 24, from Jersey, and Hannah Witheridge, 23, from England. #35-6 With the defence case due to begin shortly and continue until mid- or late September the court has issued its judgement today following a hearing on Friday. #35-7 The case dates to September last year when the victims were found murdered on a Koh Tao beach. #35-8 Witheridge had been raped. #35-9 The case attracted worldwide attention with Lin and Phyo confessing, before re-enacting the killing in front of the press. #35-10 The accused claim the confessions were tortured out of them and the ongoing trial is unfair. #35-11 UK Prime Minister David Cameron intervened, speaking to Thai Prime Minister Prayut Chan-o-cha. 
3LCXHSGDLT71LDFEGRV84XNPBDCESM	#42-97 So basically it seems like they collect it in order to keep diseases out of the nest, so they stop the disease before it can actually infect them. #42-98 Wikinews: Are there plans to follow this research up? #42-99 Might you research other species? #42-100 Other substances? #42-101 NB: I first want to find out where they get it from in nature. #42-102 There might be many sources of medicine (recent evidence suggests that tobacco plays a similar role for bumble bees). #42-103 Dalial Freitak, who is also on this paper is currently running tests with Ph.D. student Siiri Fuchs (who is also on the paper) with other substances to see if any have the same effect as H2O2 [hydrogen peroxide]. #42-104 Once the behaviour has been well described in this species of ant, I might do a comparison with other species. 
3E24UO25QZRIA6U63SV184LBXQL6OW	#13-3 "We're working with legislative leaders at this very moment to begin to craft legislation that will repeal the most corrosive elements of Obamacare — the individual mandate, the taxes, the penalties — but at the same time, moving separate legislation that will allow us to introduce the kind of reforms in American health care that'll lower the cost of health insurance without growing the size of government," said Vice President-elect Mike Pence. #13-4 Democratic Senator Maria Cantwell of Washington had a different view, going so far as to call this "stealing health care from Americans." #13-5 The filibuster is a last-ditch tactic in which parties opposed to a certain motion refuse to relinquish the floor until their opponents give in or compromise. 
3LXX8KJXPWA5SPW41ZYDSECDNRTO9P	#42-8 Infected ants chose food laced with toxic hydrogen peroxide, whereas healthy ants avoided it. #42-9 Hydrogen peroxide reduced infected ant fatalities by 15%, and the ants varied their intake depending upon how high the peroxide concentration was. #42-10 In the wild, Formica fusca can encounter similar chemicals in aphids and dead ants. #42-11 The Independent reported self-medicating ants a first among insects. #42-12 Bos obtained his doctorate from the University of Copenhagen. #42-13 He began postdoctoral research at Helsinki in 2012. #42-14 He also runs the AntyScience blog. #42-15 The blog aims to help address "a gap between scientists and 'the general public'." #42-16 The name is a pun referencing ants, its primary topic, science, and "non-scientific" jargon-free communication. #42-17 He now discusses his work with Wikinews. #42-18 Wikinews: What first attracted you to researching ants? 
371QPA24C2P3GCYHT35J7I0HONM1TF	#19-12 The chief is looking into these allegations to see if there were paying passengers. #19-13 An AirAsia jet crashed in the Java Sea last December, killing everyone aboard. #19-14 The cause of this C-130 crash has yet to be determined. #2-1 Nigerian jet attacks refugee camp, killing dozens A Nigerian Air Force jet fighter mistook refugees for rebels yesterday, Nigerian military said, firing on a camp in Rann, Borno State. #2-2 Dozens of refugees and aid workers died. #2-3 The lowest estimate from Médecins Sans Frontières (MSF) is of 50 dead. #2-4 The BBC estimates at least 52 dead, while one Borno State official is attributed by AP as saying over 100 are dead. #2-5 MSF say at least 200 were wounded. #2-6 The Red Cross said at least six of its staff died and twelve more injured. 
3X2LT8FDHWJDJTMWNTJ99CUO6NA8WW	#10-23 US–Russian relations are also strained. #10-24 Last month the US expelled 35 Russian diplomats accused of espionage, and sanctioned Russian intelligence agencies. #10-25 This was in response to a CIA report issued two weeks earlier that concluded the Russian government hacked servers belonging to the U.S. Republican and Democratic parties. #10-26 The CIA report said this was to turn the 2016 presidential election toward president-elect Donald Trump. #10-27 Trump has indicated he seeks closer ties with Russia. #10-28 He takes power this month. #10-29 "This is America's most capable fighting force: A combat-ready, highly trained US armoured brigade, with our most advanced equipment and weaponry," according to Paul James, US ambassador to Poland. #10-30 James, who attended the ceremony, said the troops represent "America's iron-clad commitment to honor our NATO treaty obligation to defend our NATO allies." 
382GHPVPHSSF9UX616IUN33M68J43E	#15-31 Russia has refused to return wreckage, encouraging conspiracy theories about the crash. #15-32 In 2015 Szydło said in response to the vanishing investigatory findings "the website has been closed and will simply remain closed." #15-33 In recent months tension has mounted further as Russia deployed missiles to Kalingrad. #15-34 The enclave, Russian territory lying between Poland and Lithuania, now has nuclear-capable Iskanders and anti-ship Bastion equipment. #15-35 NATO considered these deployments a response to its own. #15-36 The US troops are set to rotate around the Balkans every nine months. #15-37 Other planned host nations are Estonia, Latvia, Lithuania, Romania, Bulgaria, and Hungary. #15-38 The rotation is due to a treaty with Russia preventing permanent deployment to any particular territory. #15-39 Russia-US relations face a potential thaw, as President-Elect Donald Trump moves towards office on January 20. 
307FVKVSYRGXADYT3ILK0KF2BA547J	#24-13 According to the resort's manager Mr. Naseem, the bigger pieces of debris and other waste were taken away and disposed of in the usual way. #24-14 He added other forms of debris and trash with no value, such as buoys and suspected military waste, wash up on the islands all the time, especially during monsoon season. #24-15 Local residents and resort workers regularly collect trash which is sent to the garbage island Thilafushi where it's sorted, exported for recycling, or burned. #24-16 Reports say at the time the debris was collected, no one suspected it could be from MH370. #24-17 "Although some of it was taken to Thilafushi, there is still a five or a seven inch piece on the resort. #24-18 It was left because it is small. 
